ResourceID,GROUPID,ADDRESS_TYPE_E55,ADMINISTRATIVE_SUBDIVISION_E48,ADMINISTRATIVE_SUBDIVISION_TYPE_E55,ANCILLARY_FEATURE_TYPE_E55,BEGINNING_OF_EXISTENCE_TYPE_E55,COMPONENT_TYPE_E55,CONDITION_DESCRIPTION_E62,CONDITION_TYPE_E55,CONSTRUCTION_TECHNIQUE_E55,CULTURAL_PERIOD_E55,DATE_CONDITION_ASSESSED_E49,DATE_EVALUATED_E49,DESCRIPTION_E62,DESCRIPTION_OF_LOCATION_E62,DESCRIPTION_TYPE_E55,DESIGNATION_OR_PROTECTION_FROM_DATE_E49,END_DATE_OF_EXISTENCE_E49,END_OF_EXISTENCE_TYPE_E55,EXTERNAL_XREF_E42,EXTERNAL_XREF_TYPE_E55,FROM_DATE_E49,GEOMETRY_QUALIFIER_E55,HERITAGE_RESOURCE_TYPE_E55,HERITAGE_RESOURCE_USE_TYPE_E55,INTEGRITY_TYPE_E55,KEYWORD_E55,MANAGEMENT_RECOMMENDATION_E89,MATERIAL_E57,MODIFICATION_DESCRIPTION_E62,MODIFICATION_TYPE_E55,NAME_E41,NAME_TYPE_E55,PERIOD_OF_SIGNIFICANCE_FROM_DATE_E49,PERIOD_OF_SIGNIFICANCE_TO_DATE_E49,PLACE_ADDRESS_E45,REASONS_E62,RECOMMENDATION_TYPE_E55,RESOURCE_TYPE_CLASSIFICATION_E55,SETTING_TYPE_E55,SPATIAL_COORDINATES_GEOMETRY_E47,START_DATE_OF_EXISTENCE_E49,STATUS_E55,STYLE_E55,TO_DATE_E49,TYPE_OF_DESIGNATION_OR_PROTECTION_E55,UNIT_OF_MEASUREMENT_E55,VALUE_OF_MEASUREMENT_E60,PHOTO,EDTF
QV-74-ARP2016,PLACE.E53-ARP2016A-74,,,,,,,,,,,,,,"QV 74 is located on the northern side of the main wadi, at the lower end and excavated from the marl of the lower part of Member I.",,,,,,,,a54d76df-ab3a-4213-babc-2c23f7884944,,,,,,,,,,,,,,,,,,POINT (32.593349292528998 25.72792587485932),,,,,,,,,
QV-74-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-73,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,cd4101af-8200-4b12-b7bc-0d4a65888aee,,,,,,,,,,,,,396612a2-031d-478e-8730-c7fcdb825c72,,,,,,,,,,,,,,,,,,,,,,,,,,-1279~/-1212~
QV-74-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-125,,,,,,,,,,379bc84b-6e7e-4c78-80b2-0ff0059da407,,,,,,,,,,,,,396612a2-031d-478e-8730-c7fcdb825c72,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-74-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV74_image_3.jpg,
QV-74-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-123,,,,,,,,,,8a4b5606-7a96-4b3a-976f-d7e5311f4407,,,,,,,,,,,,,396612a2-031d-478e-8730-c7fcdb825c72,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-74-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-122,,,,,,,,,,e5a0e0b3-bb53-4daa-9560-45771568eac0,,,,,,,,,,,,,396612a2-031d-478e-8730-c7fcdb825c72,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-74-ARP2016,DESCRIPTION.E62-73,,,,,,,,,,,,,"This tomb is entered through a long ramp (A) leading into chamber (C) with two constructed pillars and a side chamber (I) to the east. On axis with the entrance, a stepped ramp runs through a small intermediate chamber (E), leading into the vaulted burial chamber (G) which originally contained two constructed pillars, one of which has since collapsed. A later pit (J) which continues to a small lower chamber (K) was cut into the burial chamber floor. Remains of mud brick walls survive to the east of doorway (D). A similar construction at doorway (B) once existed but is no longer extant. <br>The ramp and chambers are cut out of highly weathered marl as found in other adjacent tombs on the northern side of the valley, but above the tomb entrance the paleofan conglomerate layer is largely missing and was likely removed in recent decades. <br>Generally, the interior rock quality was good, allowing the tomb walls to be cut fairly straight. However, infilling with rock shards and plaster was still needed in localized areas. The walls were prepared with two layers of plaster including an earthen-based lower layer followed by a very thin upper plaster layer. Floors are roughly cut throughout the tomb and may be unfinished. <br>Extensive raised relief painted plaster survives throughout the tomb in fragmentary condition. This also includes remnants of plaster on walls of ramp (A) and small areas of painted plaster on both sides of doorway (B). <br>There is fire-related blackening and heat-related deterioration, though the overall blackening is not as severe as in other tombs. <br>The tomb was constructed in the 19th dynasty for a princess but was later usurped by Queen Duatentipet in the 20th dynasty. This is evidenced by the replacement of the existing titles of  princess with the Queen's title to reflect the new occupier (Leblanc and Abdel-Rahman 1991, 159-164). During the 22nd and 23rd dynasties, the tomb was reused as a communal burial and pit (J) was cut. Remnants of mud brick walls were recorded by CNRS in 1985 on doorway (B). <br>and on the east jamb of doorway (D), though the former is no longer extant. Both were built as later additions in the Roman period (Leblanc 1991). The tomb has been accessible at least since the time of R. Hay of Linplum (1826) who noted that the tomb was full of burned bones and pottery and described the painted figures as, 'not so well executed' (Thomas 1966, p. 218). J. F. Champollion mentions damage of the wall painting caused by fire. TMP drawings record chamber (K) as being 'filled with bones and debris' (TMP 1981). The tomb was most recently cleared by the French in 1984, and between 1987-88. <br>Currently the tomb is not open to visitation. Entrance doorway (B) has been partially rebuilt with a fired-brick lintel and has a metal grill door without mesh. <br>There is evidence of bat activity in this tomb, but no bats were sighted during the assessment period.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-74-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV74_TMP_drawing_1.jpg,
QV-74-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV74_image_5.jpg,
QV-74-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV74_image_4.jpg,
QV-74-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-74-ARP2016,NAME.E41-2-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Duatentipet,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
QV-74-ARP2016,NAME.E41-1-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 74,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-75-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-127,,,,,,,,,,379bc84b-6e7e-4c78-80b2-0ff0059da407,,,,,,,,,,,,,396612a2-031d-478e-8730-c7fcdb825c72,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-75-ARP2016,DESCRIPTION.E62-74,,,,,,,,,,,,,"This tomb is entered through a short ramp (A), once stepped, leading into chamber (C) with two constructed pillars remaining. North of this chamber, a short ramp runs through a small intermediate chamber (E) that contains a deep vertical shaft (H) which leads to a small lower chamber (I). On axis with the entrance, the ramp then continues into the burial chamber (G) which originally contained four masonry constructed pillars; the northeast one is now collapsed. Remains of a later small stone structure, possibly a wall, survive in the southwest corner of this room. <br>The ramp (A) is cut out of heavily weathered marl similar to other adjacent tombs in this part of the north side of the valley. There is no paleofan debris layer over the tomb, contrary to the adjacent tombs, which seems to have been removed for unknown reasons before the 1980s. Marl in the tomb contains many salt veins and fractures. <br>Generally, the interior rock quality is good which allowed the tomb walls to be cut fairly straight. However, infilling with rock shards and plaster was still needed in localized areas. The walls were prepared with a lower earthen-based layer followed by one or two upper finishing layers. The tomb floor is roughly cut and appears to be unfinished. <br>Large but fragmentary areas of raised relief painting and lower plaster layers survive throughout the tomb on walls, ceiling and remaining pillars. The paintings show evidence of severe heat-related damages but only some fire-blackening. <br>The tomb was robbed and vandalized more than once in the late 20th Dynasty by Paneb and others. The queen's sarcophagus was reused in the 22nd Dynasty and the tomb in the Roman period. <br>The tomb has been accessible at least since the time of R. Hay of Linplum (1826), as he recorded the poor condition of the tomb and the 'apparent omission of the owner's name' (Thomas 1966, p.218). E. Thomas noted that although the wall paintings in chamber (G) suffered fire damage, they were better preserved than in chamber (C) where salts affected the painting condition more than fire. TMP (1981) drawings record steps on ramp (A) which are now substantially damaged and are only still preserved along the ramp sides. Most recently the tomb was cleared by the French in 1984, and between 1986-87. <br>Currently the tomb is not open to visitation. A low boulder wall partially blocks the entrance doorway. There is no door on this tomb. <br>This tomb has had extensive bat activity with crystalline deposits on the surface of the wall paintings and droppings found throughout. Bats were also noted during the February 2008 inspection. The location of the crystalline deposits indicates that the bats tend to roost directly on the upper edges of the paintings. Bird droppings were also noted on a column in the burial chamber as well as insect nests found throughout the tomb.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-75-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV75_image_3.jpg,
QV-75-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV75_TMP_drawing_1.jpg,
QV-75-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV75_image_2.jpg,
QV-75-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV75_TMP_drawing_2.jpg,
QV-75-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-75-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-74,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,cd4101af-8200-4b12-b7bc-0d4a65888aee,,,,,,,,,,,,,396612a2-031d-478e-8730-c7fcdb825c72,,,,,,,,,,,,,,,,,,,,,,,,,,-1279~/-1212~
QV-75-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-126,,,,,,,,,,8a4b5606-7a96-4b3a-976f-d7e5311f4407,,,,,,,,,,,,,396612a2-031d-478e-8730-c7fcdb825c72,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-75-ARP2016,NAME.E41-1-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 75,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-75-ARP2016,PLACE.E53-ARP2016A-76,,,,,,,,,,,,,,"QV 75 is located on the northern side of the main wadi, at the lower end and excavated from the marl of the lower part of Member I.",,,,,,,,a54d76df-ab3a-4213-babc-2c23f7884944,,,,,,,,,,,,,,,,,,POINT (32.593457892184468 25.727896528865045),,,,,,,,,
QV-75-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV75_image_1.jpg,
QV-75-ARP2016,NAME.E41-2-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Henutmira,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
QV-76-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-129,,,,,,,,,,8a4b5606-7a96-4b3a-976f-d7e5311f4407,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-76-ARP2016,NAME.E41-1-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 76,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-76-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-76-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV76_image_1.jpg,
QV-76-ARP2016,DESCRIPTION.E62-75,,,,,,,,,,,,,"QV 76, according to the CNRS drawing, is a single chamber shaft tomb from the 18th Dynasty. The entrance to the tomb is currently filled with large boulders and debris and was not accessible to the assessment team. <br>E. Thomas states that little is left to be learned from the tomb, though it is unclear whether she visited, and she does not mention its attribution. The tomb was last cleared by the Franco-Egyptian team in 1987. Archaeological material recovered at that time indicates that the tomb was first used in the 18th Dynasty and then was re-used again during the 21st/22nd Dynasty and the Roman period.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-76-ARP2016,NAME.E41-2-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Merytra (II),ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
QV-76-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-128,,,,,,,,,,7575292c-5e92-466a-b9a6-4880400d0f4e,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-76-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-130,,,,,,,,,,379bc84b-6e7e-4c78-80b2-0ff0059da407,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-76-ARP2016,PLACE.E53-ARP2016A-78,,,,,,,,,,,,,,"QV 76 lies on the north side of the main wadi, adjacent to the paved path.",,,,,,,,a54d76df-ab3a-4213-babc-2c23f7884944,,,,,,,,,,,,,,,,,,POINT (32.593690058700922 25.727869955226819),,,,,,,,,
QV-76-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV76_image_2.jpg,
QV-76-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-75,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,18318a22-d882-473a-870d-58091fc397d8,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,-1550~/-1295~
QV-77-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-131,,,,,,,,,,7575292c-5e92-466a-b9a6-4880400d0f4e,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-77-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV77_image_1.jpg,
QV-77-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV77_image_2.jpg,
QV-77-ARP2016,DESCRIPTION.E62-76,,,,,,,,,,,,,"QV 77 is a single-chambered shaft tomb. It is cut into good quality marl containing chert inclusions and the shaft entrance has a modern masonry surround plastered with cement and supporting a metal grill. <br>Thomas mentions that little could be learned about this tomb during her early 1960s investigations. It was cleared by the Franco-Egyptian team in 1986. Based on the archaeological material recovered at that time, it appears that, like QV 76, the tomb was first carved out of the rock during the 18th Dynasty, and was then reused during the 21st/22nd Dynasty as well as during the Roman period. <br>One bat was observed in the chamber in October 2007.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-77-ARP2016,NAME.E41-1-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 77,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-77-ARP2016,NAME.E41-2-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
QV-77-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-133,,,,,,,,,,379bc84b-6e7e-4c78-80b2-0ff0059da407,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-77-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-76,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,18318a22-d882-473a-870d-58091fc397d8,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,-1550~/-1295~
QV-77-ARP2016,PLACE.E53-ARP2016A-79,,,,,,,,,,,,,,"QV 77 is located on the north side of the paved visitor path in the main wadi, and near the WC trailer.",,,,,,,,a54d76df-ab3a-4213-babc-2c23f7884944,,,,,,,,,,,,,,,,,,POINT (32.593747686992096 25.727897353897443),,,,,,,,,
QV-77-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-132,,,,,,,,,,8a4b5606-7a96-4b3a-976f-d7e5311f4407,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-77-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-78-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV78_image_2.jpg,
QV-78-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-78-ARP2016,PLACE.E53-ARP2016A-80,,,,,,,,,,,,,,"QV 78 lies on the north side of the main wadi at its eastern end, between QV 77 and 79.",,,,,,,,a54d76df-ab3a-4213-babc-2c23f7884944,,,,,,,,,,,,,,,,,,POINT (32.593781137297803 25.727926461140559),,,,,,,,,
QV-78-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-77,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,18318a22-d882-473a-870d-58091fc397d8,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,-1550~/-1295~
QV-78-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-134,,,,,,,,,,379bc84b-6e7e-4c78-80b2-0ff0059da407,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-78-ARP2016,NAME.E41-1-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 78,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-78-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV78_TMP_drawing_1.jpg,
QV-78-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV78_image_1.jpg,
QV-78-ARP2016,DESCRIPTION.E62-77,,,,,,,,,,,,,"QV 78 has three chambers at different levels, two of which are accessed via a deep pit in the rear of the upper, main chamber (C).  The shaft entrance has a masonry surround coated in cement plaster and spanned by a metal grill. Large boulders are present in the main chamber, presumably used for the original blocking of the shaft or chamber entrance. A shallow excavated pit is present in the main chamber. <br>Lepsius calls QV 78 'spacious' and E. Thomas mentions that the rear pit is 'comparable to those in QV 13-16 and is probably again intrusive' (Thomas 1966, p. 188). The Franco-Egyptian team last cleared out the tomb in 1986-87. Based on the archaeological material recovered, they suggest that the tomb was first carved during the 18th Dynasty and was then expanded to include the lower chambers, accommodating a group tomb during the Roman period. <br>The pit and lower chambers are currently inhabited by bats. At least ten individuals were seen during the assessment in 2007, but many more were heard roosting down the pit.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-78-ARP2016,NAME.E41-2-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
QV-79-ARP2016,PLACE.E53-ARP2016A-81,,,,,,,,,,,,,,"QV 79 lies on the north side of the main wadi at its eastern end, near the electricity building and WC trailer.",,,,,,,,a54d76df-ab3a-4213-babc-2c23f7884944,,,,,,,,,,,,,,,,,,POINT (32.593814938892244 25.727963475337084),,,,,,,,,
QV-79-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-78,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,18318a22-d882-473a-870d-58091fc397d8,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,-1550~/-1295~
QV-79-ARP2016,DESCRIPTION.E62-78,,,,,,,,,,,,,"QV 79 has a large L-shaped chamber off which lies a smaller side chamber. The shaft entrance has a masonry surround coated with cement plaster spanned by a metal grill. <br>At the time of E. Thomas' visit, the entrance to the chamber was largely blocked, though her sketches indicate that the shaft was at least partially clear and visible.  The most recent clearing of the tomb was undertaken by the Franco-Egyptian team in 1987. They suggest that while initially carved in the 18th Dynasty, the side chamber was added during a later period of reuse. <br>Bat droppings and localized rock staining are present throughout the tomb and five bats were observed by the GCI assessment team in January 2008.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-79-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV79_image_2.jpg,
QV-79-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV79_image_1.jpg,
QV-79-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-79-ARP2016,NAME.E41-2-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
QV-79-ARP2016,NAME.E41-1-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 79,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-7-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV07_image_3.jpg,
QV-7-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV07_TMP_drawing_1.jpg,
QV-7-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV07_image_1.jpg,
QV-7-ARP2016,NAME.E41-1-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 07,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-7-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-6,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,18318a22-d882-473a-870d-58091fc397d8,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,-1550~/-1295~
QV-7-ARP2016,PLACE.E53-ARP2016A-7,,,,,,,,,,,,,,"QV 7 lies on the south side of the main wadi, between the paved visitor path on the wadi floor and the higher footpath to the south.",,,,,,,,a54d76df-ab3a-4213-babc-2c23f7884944,,,,,,,,,,,,,,,,,,POINT (32.59380508103046 25.727706480800261),,,,,,,,,
QV-7-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-7-ARP2016,DESCRIPTION.E62-6,,,,,,,,,,,,,"The shaft of QV 7, which is partially filled with debris, has a cemented masonry surround without metal grill or mesh. The tomb has a primary chamber (B) and what has been interpreted to be part of a second chamber (C), and shown on the plan that follows. <br>E. Thomas recorded that QV 7, 8, 9, and 10 were all similar in plan, though QV 7 had an addition that may have been excavated after the tomb was initially completed. The last clearing of the tomb was conducted by the Franco-Egyptian team in 1985-86.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-7-ARP2016,NAME.E41-2-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
QV-7-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV07_image_2.jpg,
QV-80-ARP2016,NAME.E41-1-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 80,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-80-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-80-ARP2016,PLACE.E53-ARP2016A-62,,,,,,,,,,,,,,"QV 80 is located on the north side of the wadi, in the middle part of the valley.",,,,,,,,a54d76df-ab3a-4213-babc-2c23f7884944,,,,,,,,,,,,,,,,,,POINT (32.592536110584227 25.727944919668143),,,,,,,,,
QV-80-ARP2016,NAME.E41-2-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Tuy,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
